# amide: ROI Analysis File - generated on Fri Aug 20 21:23:56 2010
#
# Study:	XXXXXXXXXXXX
#
# ROI:	tumor	Type:	ellipsoid
#   Data Set:	XXXXXXXXXXXX	Scaling Factor:	1
#   Frame 0, Gate 0
#      Value	      Weight	      X (mm)	      Y (mm)	      Z (mm)
     1.19375	           1	    -126.758	     10.7422	       -4.25
     1.19324	           1	    -131.055	     10.7422	       63.75
     1.19301	           1	     -109.57	     32.2266	      -12.75
      1.1924	           1	    -100.977	     32.2266	       29.75
     1.19032	           1	     -109.57	     32.2266	         -17
     1.18989	           1	    -105.273	     10.7422	       21.25
     1.18945	           1	    -113.867	     19.3359	         -17
     1.18936	           1	    -105.273	     45.1172	          17
     1.18879	           1	    -122.461	     45.1172	       -4.25
     1.18865	           1	     -109.57	     32.2266	        59.5
     1.18859	           1	    -118.164	     45.1172	       -4.25
     1.18838	           1	    -118.164	    -2.14844	       38.25
     1.18739	           1	    -122.461	     15.0391	       72.25
     1.18706	    0.890625	    -118.164	     19.3359	        76.5
     1.18694	           1	    -113.867	     2.14844	          51
     1.18684	           1	    -100.977	     27.9297	        42.5
     1.18679	           1	    -100.977	     36.5234	          34
     1.18641	    0.953125	    -113.867	     32.2266	      -29.75
      1.1863	       0.125	    -113.867	     27.9297	         -34
     1.18601	           1	    -118.164	     6.44531	       63.75
     1.18581	           1	    -122.461	     23.6328	      -29.75
     1.18514	     0.96875	    -148.242	     19.3359	       12.75
     1.18344	     0.40625	    -143.945	     2.14844	       21.25
     1.18344	           1	    -131.055	     15.0391	      -12.75
     1.18234	           1	    -105.273	     36.5234	       -4.25
     1.18187	           1	    -126.758	     45.1172	       12.75
     1.18165	           1	    -143.945	     15.0391	        42.5
     1.18135	     0.78125	    -131.055	     23.6328	      -29.75
     1.18127	           1	    -122.461	     36.5234	      -29.75
     1.18097	           1	    -148.242	     23.6328	       29.75
     1.18093	           1	    -126.758	    -2.14844	       38.25
     1.18082	           1	    -131.055	     27.9297	          51
     1.18047	           1	    -113.867	     36.5234	      -21.25
     1.18037	           1	    -118.164	     40.8203	       38.25
     1.18029	           1	     -109.57	     2.14844	          34
     1.17955	    0.796875	    -148.242	     15.0391	       29.75
     1.17905	           1	    -135.352	     36.5234	        -8.5
     1.17875	    0.078125	    -113.867	     32.2266	         -34
     1.17842	           1	    -135.352	     6.44531	          51
     1.17799	           1	    -122.461	     40.8203	      -12.75
      1.1773	           1	    -122.461	     19.3359	       -25.5
     1.17695	           1	    -105.273	     19.3359	       55.25
     1.17681	           1	    -113.867	     6.44531	         8.5
     1.17628	           1	    -126.758	     23.6328	      -29.75
     1.17602	           1	    -100.977	     36.5234	       21.25
     1.17598	           1	    -131.055	     10.7422	           0
     1.17527	           1	    -139.648	     36.5234	          34
     1.17361	           1	    -100.977	     32.2266	       46.75
     1.17321	    0.953125	    -113.867	     23.6328	      -29.75
     1.17287	           1	    -122.461	     19.3359	      -21.25
     1.17276	           1	    -122.461	    -2.14844	        25.5
     1.17227	           1	    -122.461	     10.7422	        -8.5
     1.17201	    0.984375	    -118.164	     36.5234	      -29.75
     1.17108	           1	    -100.977	     32.2266	       38.25
     1.17017	           1	    -131.055	     36.5234	       -25.5
     1.16994	    0.953125	    -126.758	     36.5234	      -29.75
     1.16915	           1	    -118.164	     36.5234	       -25.5
     1.16799	           1	    -100.977	     23.6328	       12.75
     1.16771	      0.9375	    -113.867	     15.0391	       72.25
      1.1675	           1	    -100.977	     32.2266	         8.5
      1.1673	           1	    -139.648	     32.2266	       38.25
       1.167	           1	    -105.273	     10.7422	       12.75
     1.16695	           1	    -135.352	     40.8203	       21.25
      1.1664	           1	    -113.867	     2.14844	        25.5
     1.16624	    0.984375	    -113.867	     10.7422	          68
     1.16619	           1	    -105.273	     19.3359	        -8.5
     1.16613	           1	    -139.648	     15.0391	           0
     1.16601	    0.703125	    -148.242	     15.0391	       12.75
      1.1658	           1	     -109.57	     10.7422	       -4.25
     1.16559	           1	    -139.648	     27.9297	           0
     1.16541	    0.890625	    -100.977	     40.8203	       55.25
     1.16532	           1	    -135.352	     27.9297	      -21.25
     1.16374	           1	    -126.758	     40.8203	       38.25
     1.16358	           1	    -105.273	     15.0391	           0
      1.1634	           1	    -100.977	     36.5234	       55.25
     1.16293	           1	    -118.164	     6.44531	           0
     1.16231	           1	    -100.977	     10.7422	        4.25
     1.16208	           1	    -100.977	     40.8203	       21.25
     1.16035	    0.390625	    -143.945	     2.14844	        25.5
     1.16023	           1	    -100.977	     36.5234	       29.75
     1.16006	           1	    -100.977	     36.5234	        42.5
     1.15953	           1	    -100.977	     36.5234	        4.25
     1.15862	           1	    -118.164	    -2.14844	       29.75
     1.15833	           1	    -135.352	     10.7422	       55.25
     1.15772	        0.75	    -118.164	     10.7422	       72.25
     1.15754	           1	    -131.055	     19.3359	          68
     1.15741	           1	    -122.461	     32.2266	       63.75
     1.15669	     0.46875	    -131.055	     36.5234	      -29.75
     1.15668	           1	    -113.867	     15.0391	      -12.75
     1.15612	           1	    -139.648	     23.6328	       46.75
     1.15607	           1	    -135.352	     19.3359	       55.25
     1.15562	           1	    -122.461	     19.3359	       72.25
     1.15516	           1	    -148.242	     23.6328	       12.75
     1.15458	           1	    -100.977	     40.8203	       12.75
     1.15429	           1	    -131.055	     23.6328	       -25.5
     1.15408	      0.1875	     -109.57	     27.9297	        76.5
      1.1538	           1	    -131.055	     40.8203	       29.75
     1.15327	           1	    -131.055	     2.14844	          51
     1.15305	           1	    -100.977	     27.9297	       46.75
     1.15272	           1	    -126.758	     40.8203	      -12.75
     1.15197	           1	     -109.57	     27.9297	       63.75
      1.1519	           1	     -109.57	     19.3359	      -21.25
     1.15126	           1	    -131.055	     2.14844	       12.75
     1.15125	           1	    -126.758	     23.6328	          68
     1.15087	           1	    -100.977	     32.2266	          51
     1.15046	           1	    -135.352	     32.2266	      -21.25
     1.15046	           1	    -131.055	    -2.14844	        25.5
     1.15007	           1	    -118.164	     10.7422	        -8.5
     1.14985	           1	    -135.352	     27.9297	        42.5
     1.14979	           1	    -105.273	     6.44531	        4.25
     1.14942	           1	    -131.055	     45.1172	       21.25
     1.14915	           1	    -139.648	     23.6328	        42.5
     1.14881	           1	    -113.867	     45.1172	       21.25
     1.14828	           1	    -122.461	     15.0391	         -17
     1.14816	           1	    -131.055	    -2.14844	          34
     1.14815	    0.109375	    -135.352	     23.6328	      -29.75
     1.14795	           1	     -109.57	     45.1172	        25.5
     1.14745	           1	    -139.648	     32.2266	        -8.5
     1.14715	           1	    -135.352	     36.5234	       -4.25
      1.1471	    0.140625	     -109.57	     32.2266	        76.5
     1.14701	           1	    -139.648	     32.2266	        4.25
     1.14673	    0.859375	    -143.945	     6.44531	          34
     1.14642	           1	    -126.758	     10.7422	        -8.5
     1.14613	           1	     -109.57	     19.3359	          68
      1.1461	           1	     -109.57	     36.5234	         -17
     1.14601	           1	    -126.758	     15.0391	         -17
     1.14563	           1	    -122.461	    -2.14844	        42.5
     1.14484	           1	    -118.164	     27.9297	       72.25
     1.14461	           1	    -148.242	     23.6328	        25.5
     1.14437	           1	    -131.055	    -2.14844	       29.75
     1.14366	           1	    -135.352	     32.2266	           0
     1.14339	           1	    -131.055	     45.1172	           0
     1.14313	           1	    -131.055	     19.3359	       63.75
     1.14308	           1	    -131.055	     45.1172	        4.25
     1.14305	           1	    -105.273	     15.0391	        -8.5
     1.14302	           1	     -109.57	     6.44531	       55.25
     1.14137	           1	    -122.461	     2.14844	       55.25
     1.14115	           1	    -100.977	     15.0391	        4.25
     1.14066	           1	    -113.867	     2.14844	       21.25
     1.14043	           1	    -131.055	     40.8203	        -8.5
     1.14023	           1	    -113.867	     45.1172	       -4.25
     1.13971	           1	    -139.648	     32.2266	       -4.25
     1.13957	           1	     -109.57	     23.6328	          68
     1.13884	           1	    -135.352	     36.5234	         -17
     1.13857	           1	     -109.57	     23.6328	      -21.25
     1.13833	           1	     -109.57	     36.5234	      -12.75
     1.13706	           1	    -143.945	     32.2266	          34
     1.13688	           1	    -100.977	     27.9297	          34
