# amide: ROI Analysis File - generated on Fri Aug 20 14:32:50 2010
#
# Study:	XXXXXXXXXXXX
#
# ROI:	tumor	Type:	ellipsoid
#   Data Set:	XXXXXXXXXXXX	Scaling Factor:	1
#   Frame 0, Gate 0
#      Value	      Weight	      X (mm)	      Y (mm)	      Z (mm)
     7.34473	           1	     139.648	    -15.0391	      -29.75
     7.34186	           1	     126.758	     32.2266	       12.75
     7.33379	           1	     131.055	     32.2266	       21.25
      7.3315	           1	     143.945	     15.0391	        42.5
     7.32575	           1	     131.055	     27.9297	        -8.5
      7.3215	           1	     126.758	     32.2266	      -12.75
     7.31334	           1	     139.648	     32.2266	         -17
     7.31002	           1	     135.352	     32.2266	       -4.25
     7.30996	           1	     122.461	     40.8203	       21.25
     7.30853	           1	     143.945	    -2.14844	           0
     7.30505	           1	     143.945	     27.9297	           0
      7.3007	           1	     131.055	     27.9297	      -21.25
     7.29714	           1	     143.945	     2.14844	        -8.5
     7.29433	           1	     156.836	     19.3359	           0
     7.28873	           1	     152.539	    -6.44531	       -4.25
     7.28833	           1	     122.461	     19.3359	         -17
     7.28825	           1	     156.836	     19.3359	        -8.5
     7.28353	           1	     143.945	     32.2266	        -8.5
     7.28175	           1	     113.867	    -10.7422	         -51
     7.27629	           1	     139.648	     40.8203	       29.75
     7.27599	           1	     126.758	     32.2266	        4.25
     7.27412	           1	     105.273	     36.5234	       38.25
     7.27409	           1	     156.836	    -2.14844	        -8.5
     7.27347	           1	     152.539	     23.6328	       38.25
     7.27243	           1	     139.648	     15.0391	      -38.25
      7.2718	           1	     139.648	     23.6328	          34
     7.26773	           1	     152.539	     6.44531	      -21.25
     7.26757	           1	     143.945	     6.44531	      -38.25
     7.26609	           1	     131.055	     2.14844	         -17
     7.26247	           1	     143.945	     2.14844	         -17
     7.26031	           1	     143.945	     2.14844	           0
     7.25521	           1	     131.055	     40.8203	       38.25
     7.25456	           1	     139.648	     36.5234	       38.25
     7.24726	           1	     118.164	     36.5234	       46.75
      7.2437	           1	     152.539	    -2.14844	           0
     7.24245	           1	     126.758	     2.14844	      -38.25
     7.24155	           1	     152.539	     2.14844	           0
     7.23934	           1	     143.945	     15.0391	      -29.75
     7.23122	           1	     135.352	    -6.44531	      -12.75
     7.23078	           1	     118.164	    -27.9297	         -17
      7.2267	           1	     143.945	     36.5234	       29.75
      7.2262	           1	      109.57	    -23.6328	      -21.25
     7.22599	           1	     135.352	     15.0391	         -34
     7.22599	           1	     143.945	     19.3359	      -29.75
     7.22326	           1	     100.977	     32.2266	       38.25
       7.223	           1	     131.055	    -2.14844	         -17
      7.2227	           1	     156.836	     23.6328	        -8.5
     7.22189	           1	     152.539	    -6.44531	         -17
     7.21376	           1	     148.242	     2.14844	        4.25
     7.21186	           1	     131.055	    -6.44531	      -21.25
     7.20179	           1	     135.352	     40.8203	          34
      7.1955	           1	     135.352	    -10.7422	         -34
     7.19483	           1	     122.461	     40.8203	          17
     7.19337	           1	     126.758	     36.5234	       -4.25
      7.1859	           1	     105.273	    -23.6328	      -21.25
     7.18576	           1	     139.648	     2.14844	        -8.5
      7.1829	           1	     92.3828	     40.8203	       12.75
     7.18276	           1	     100.977	     10.7422	      -38.25
     7.18189	           1	     126.758	     45.1172	         8.5
     7.17886	           1	     148.242	    -6.44531	           0
      7.1788	           1	     122.461	     23.6328	         -17
     7.17859	           1	     143.945	    -15.0391	       -25.5
     7.17822	           1	     118.164	    -27.9297	      -29.75
     7.17645	           1	     148.242	     36.5234	           0
      7.1735	           1	     126.758	     32.2266	       -4.25
     7.16664	           1	     96.6797	     36.5234	          34
     7.16007	           1	     139.648	     15.0391	        42.5
     7.15965	           1	     122.461	    -23.6328	      -21.25
     7.15749	           1	     152.539	     2.14844	         8.5
     7.15268	           1	     135.352	     6.44531	      -12.75
     7.14805	           1	     139.648	     40.8203	           0
     7.14576	           1	     131.055	     2.14844	      -12.75
     7.14487	           1	     122.461	    -32.2266	       -25.5
     7.13265	           1	     113.867	    -23.6328	         -17
     7.13032	           1	     148.242	     36.5234	        25.5
     7.12715	           1	     131.055	     27.9297	           0
      7.1224	           1	     126.758	    -27.9297	      -21.25
      7.1219	           1	     156.836	     2.14844	         8.5
     7.11935	           1	     135.352	     23.6328	          34
     7.11815	           1	     148.242	     36.5234	       -4.25
     7.11764	           1	     122.461	    -27.9297	         -17
     7.11686	           1	     131.055	     23.6328	          34
     7.11446	           1	      109.57	    -27.9297	      -12.75
     7.11385	           1	     126.758	     23.6328	      -21.25
     7.10775	           1	     135.352	     27.9297	      -21.25
     7.10481	           1	     148.242	     19.3359	       -4.25
     7.09757	           1	     96.6797	     27.9297	          34
     7.09709	           1	     131.055	     19.3359	       38.25
     7.09549	           1	     113.867	    -23.6328	         8.5
     7.09335	           1	     156.836	     6.44531	       -25.5
     7.09065	           1	     135.352	     2.14844	      -38.25
     7.08943	           1	     113.867	    -27.9297	      -21.25
     7.08721	           1	     143.945	    -6.44531	       -4.25
     7.08206	           1	     100.977	    -23.6328	         -17
     7.07291	           1	     126.758	    -27.9297	         -34
     7.07263	           1	     126.758	     23.6328	      -12.75
     7.07205	           1	     122.461	    -23.6328	         -17
     7.07205	           1	     152.539	     2.14844	        4.25
      7.0701	           1	     131.055	     36.5234	         -17
     7.06904	           1	     122.461	     6.44531	      -38.25
     7.06806	           1	     139.648	    -15.0391	      -21.25
      7.0645	           1	     156.836	     6.44531	         8.5
     7.06306	           1	     143.945	     36.5234	         8.5
     7.06252	           1	     143.945	     2.14844	       -4.25
     7.05931	           1	     131.055	     6.44531	       -25.5
     7.05804	           1	     152.539	     10.7422	       -25.5
     7.05654	           1	     148.242	    -2.14844	         -34
     7.05337	           1	     143.945	     32.2266	      -12.75
     7.05173	           1	     135.352	    -15.0391	         -34
     7.04842	           1	     118.164	     27.9297	       29.75
     7.04699	           1	     131.055	     2.14844	      -21.25
     7.04592	           1	     118.164	     19.3359	         -17
     7.04306	           1	     131.055	     15.0391	         -34
      7.0395	           1	     126.758	     45.1172	       12.75
     7.03758	           1	     148.242	    -10.7422	         -17
     7.03295	           1	     126.758	     27.9297	      -21.25
     7.03091	           1	     113.867	    -27.9297	         8.5
     7.03032	           1	     118.164	    -23.6328	      -29.75
     7.02757	           1	     100.977	    -19.3359	         -17
     7.02424	           1	     156.836	     6.44531	         -17
     7.02333	           1	     131.055	     45.1172	       12.75
     7.02274	           1	     135.352	     6.44531	       -25.5
     7.02085	           1	     113.867	    -27.9297	        4.25
     7.01921	           1	     148.242	    -10.7422	      -21.25
      7.0186	           1	     156.836	     2.14844	       -25.5
     7.01184	           1	     148.242	    -10.7422	      -12.75
     7.01143	           1	     143.945	     27.9297	       -4.25
     7.01124	           1	     105.273	    -27.9297	      -12.75
     7.00659	           1	     126.758	     40.8203	           0
     7.00397	           1	     100.977	    -23.6328	       -25.5
     7.00359	           1	     126.758	    -23.6328	         -34
     7.00093	           1	     122.461	     32.2266	        25.5
     7.00048	           1	     131.055	     27.9297	        4.25
     6.99878	           1	     126.758	     45.1172	        4.25
     6.99356	           1	     100.977	    -23.6328	      -21.25
     6.99282	           1	     105.273	    -23.6328	         -17
     6.99153	           1	     105.273	     10.7422	      -38.25
     6.99061	           1	     143.945	     27.9297	       29.75
     6.98397	           1	     143.945	     32.2266	       12.75
     6.97922	           1	     143.945	    -15.0391	      -21.25
     6.97879	           1	     156.836	     27.9297	       -4.25
     6.97874	           1	     122.461	     40.8203	       38.25
     6.97773	           1	     148.242	     23.6328	        -8.5
     6.97678	           1	     100.977	     27.9297	       38.25
     6.97634	           1	     143.945	     40.8203	       12.75
     6.97513	           1	     113.867	    -27.9297	      -12.75
     6.97466	           1	     126.758	     32.2266	         8.5
     6.97265	           1	     131.055	     45.1172	         8.5
     6.96908	           1	     152.539	     15.0391	           0
     6.96814	           1	     131.055	    -15.0391	      -29.75
